record_id,weather_profile_id,station_id,timestamp_utc,outdoor_temperature_C,temperature_source_variable,instantaneous_temperature_C,relative_humidity_pct,hourly_min_temperature_C,hourly_max_temperature_C,evidence_status,source_id,retrieved_at
B05-WX-36086,B05-REF-OBS-2025-52744,52744,2025-02-13T13:00:00Z,0.2,ta,0.2,98,0.1,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36087,B05-REF-OBS-2025-52744,52744,2025-02-13T14:00:00Z,0.3,ta,0.3,97,0.2,0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36088,B05-REF-OBS-2025-52744,52744,2025-02-13T15:00:00Z,0.3,ta,0.3,97,0.2,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36089,B05-REF-OBS-2025-52744,52744,2025-02-13T16:00:00Z,0.2,ta,0.2,98,0.2,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36090,B05-REF-OBS-2025-52744,52744,2025-02-13T17:00:00Z,0.2,ta,0.2,99,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36091,B05-REF-OBS-2025-52744,52744,2025-02-13T18:00:00Z,0.2,ta,0.2,100,0.1,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36092,B05-REF-OBS-2025-52744,52744,2025-02-13T19:00:00Z,0.2,ta,0.2,100,0.1,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36093,B05-REF-OBS-2025-52744,52744,2025-02-13T20:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36094,B05-REF-OBS-2025-52744,52744,2025-02-13T21:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36095,B05-REF-OBS-2025-52744,52744,2025-02-13T22:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36096,B05-REF-OBS-2025-52744,52744,2025-02-13T23:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36097,B05-REF-OBS-2025-52744,52744,2025-02-14T00:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36098,B05-REF-OBS-2025-52744,52744,2025-02-14T01:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36099,B05-REF-OBS-2025-52744,52744,2025-02-14T02:00:00Z,0.2,ta,0.2,100,0.2,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36100,B05-REF-OBS-2025-52744,52744,2025-02-14T03:00:00Z,0.2,ta,0.3,100,0.2,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36101,B05-REF-OBS-2025-52744,52744,2025-02-14T04:00:00Z,0.3,ta,0.3,100,0.3,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36102,B05-REF-OBS-2025-52744,52744,2025-02-14T05:00:00Z,0.3,ta,0.3,100,0.3,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36103,B05-REF-OBS-2025-52744,52744,2025-02-14T06:00:00Z,0.3,ta,0.3,100,0.3,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36104,B05-REF-OBS-2025-52744,52744,2025-02-14T07:00:00Z,0.3,ta,0.4,100,0.2,0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36105,B05-REF-OBS-2025-52744,52744,2025-02-14T08:00:00Z,0.6,ta,0.8,100,0.4,0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36106,B05-REF-OBS-2025-52744,52744,2025-02-14T09:00:00Z,0.9,ta,1.2,100,0.8,1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36107,B05-REF-OBS-2025-52744,52744,2025-02-14T10:00:00Z,1.3,ta,1.5,100,1.2,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36108,B05-REF-OBS-2025-52744,52744,2025-02-14T11:00:00Z,1.6,ta,1.8,100,1.5,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36109,B05-REF-OBS-2025-52744,52744,2025-02-14T12:00:00Z,2,ta,2.2,98,1.8,2.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36110,B05-REF-OBS-2025-52744,52744,2025-02-14T13:00:00Z,2.5,ta,2.8,94,2.2,2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36111,B05-REF-OBS-2025-52744,52744,2025-02-14T14:00:00Z,3,ta,3.2,89,2.8,3.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36112,B05-REF-OBS-2025-52744,52744,2025-02-14T15:00:00Z,3.2,ta,3.1,89,3.1,3.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36113,B05-REF-OBS-2025-52744,52744,2025-02-14T16:00:00Z,3,ta,2.9,89,2.9,3.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36114,B05-REF-OBS-2025-52744,52744,2025-02-14T17:00:00Z,2.7,ta,2.6,92,2.6,2.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36115,B05-REF-OBS-2025-52744,52744,2025-02-14T18:00:00Z,2.6,ta,2.5,89,2.4,2.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36116,B05-REF-OBS-2025-52744,52744,2025-02-14T19:00:00Z,2.4,ta,2.2,82,2.2,2.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36117,B05-REF-OBS-2025-52744,52744,2025-02-14T20:00:00Z,1.9,ta,1.8,81,1.8,2.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36118,B05-REF-OBS-2025-52744,52744,2025-02-14T21:00:00Z,1.6,ta,1.5,77,1.5,1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36119,B05-REF-OBS-2025-52744,52744,2025-02-14T22:00:00Z,1.3,ta,0.9,75,0.9,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36120,B05-REF-OBS-2025-52744,52744,2025-02-14T23:00:00Z,0.7,ta,0.5,76,0.5,1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36121,B05-REF-OBS-2025-52744,52744,2025-02-15T00:00:00Z,0.4,ta,0.1,69,0.1,0.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36122,B05-REF-OBS-2025-52744,52744,2025-02-15T01:00:00Z,-0.5,ta,-1.1,57,-1.1,0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36123,B05-REF-OBS-2025-52744,52744,2025-02-15T02:00:00Z,-1.8,ta,-2.1,58,-2.1,-1.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36124,B05-REF-OBS-2025-52744,52744,2025-02-15T03:00:00Z,-2.2,ta,-2.3,57,-2.3,-2.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36125,B05-REF-OBS-2025-52744,52744,2025-02-15T04:00:00Z,-2.3,ta,-2.3,55,-2.3,-2.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36126,B05-REF-OBS-2025-52744,52744,2025-02-15T05:00:00Z,-2.4,ta,-2.5,55,-2.5,-2.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36127,B05-REF-OBS-2025-52744,52744,2025-02-15T06:00:00Z,-2.7,ta,-3.1,59,-3.1,-2.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36128,B05-REF-OBS-2025-52744,52744,2025-02-15T07:00:00Z,-2.9,ta,-1.9,52,-3.3,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36129,B05-REF-OBS-2025-52744,52744,2025-02-15T08:00:00Z,-1.2,ta,-0.4,48,-1.9,-0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36130,B05-REF-OBS-2025-52744,52744,2025-02-15T09:00:00Z,-0.1,ta,0.4,48,-0.5,0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36131,B05-REF-OBS-2025-52744,52744,2025-02-15T10:00:00Z,0.9,ta,1.6,44,0.4,1.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36132,B05-REF-OBS-2025-52744,52744,2025-02-15T11:00:00Z,1.4,ta,1.2,45,1.1,1.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36133,B05-REF-OBS-2025-52744,52744,2025-02-15T12:00:00Z,1.3,ta,1.5,44,1.2,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36134,B05-REF-OBS-2025-52744,52744,2025-02-15T13:00:00Z,1.4,ta,1.3,44,1.3,1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36135,B05-REF-OBS-2025-52744,52744,2025-02-15T14:00:00Z,1.4,ta,1.3,46,1.3,1.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36136,B05-REF-OBS-2025-52744,52744,2025-02-15T15:00:00Z,0.7,ta,0.4,53,0.4,1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36137,B05-REF-OBS-2025-52744,52744,2025-02-15T16:00:00Z,0,ta,-0.2,52,-0.2,0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36138,B05-REF-OBS-2025-52744,52744,2025-02-15T17:00:00Z,-0.6,ta,-1,57,-1,-0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36139,B05-REF-OBS-2025-52744,52744,2025-02-15T18:00:00Z,-1.4,ta,-1.7,67,-1.7,-1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36140,B05-REF-OBS-2025-52744,52744,2025-02-15T19:00:00Z,-1.7,ta,-1.8,67,-1.8,-1.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36141,B05-REF-OBS-2025-52744,52744,2025-02-15T20:00:00Z,-1.6,ta,-1.3,65,-1.8,-1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36142,B05-REF-OBS-2025-52744,52744,2025-02-15T21:00:00Z,-1.4,ta,-1.4,65,-1.4,-1.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36143,B05-REF-OBS-2025-52744,52744,2025-02-15T22:00:00Z,-1.5,ta,-1.5,66,-1.5,-1.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36144,B05-REF-OBS-2025-52744,52744,2025-02-15T23:00:00Z,-1.5,ta,-1.5,74,-1.5,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36145,B05-REF-OBS-2025-52744,52744,2025-02-16T00:00:00Z,-1.6,ta,-1.6,73,-1.6,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36146,B05-REF-OBS-2025-52744,52744,2025-02-16T01:00:00Z,-1.5,ta,-1.6,70,-1.6,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36147,B05-REF-OBS-2025-52744,52744,2025-02-16T02:00:00Z,-1.7,ta,-1.7,72,-1.7,-1.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36148,B05-REF-OBS-2025-52744,52744,2025-02-16T03:00:00Z,-1.8,ta,-1.9,75,-1.9,-1.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36149,B05-REF-OBS-2025-52744,52744,2025-02-16T04:00:00Z,-1.9,ta,-2,79,-2,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36150,B05-REF-OBS-2025-52744,52744,2025-02-16T05:00:00Z,-2,ta,-2,79,-2,-2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36151,B05-REF-OBS-2025-52744,52744,2025-02-16T06:00:00Z,-2.1,ta,-2.1,78,-2.1,-2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36152,B05-REF-OBS-2025-52744,52744,2025-02-16T07:00:00Z,-2,ta,-1.9,70,-2.1,-1.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36153,B05-REF-OBS-2025-52744,52744,2025-02-16T08:00:00Z,-1.7,ta,-1.5,64,-1.9,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36154,B05-REF-OBS-2025-52744,52744,2025-02-16T09:00:00Z,-1.3,ta,-1.1,63,-1.5,-1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36155,B05-REF-OBS-2025-52744,52744,2025-02-16T10:00:00Z,-0.6,ta,-0.4,60,-1,-0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36156,B05-REF-OBS-2025-52744,52744,2025-02-16T11:00:00Z,-0.2,ta,0,55,-0.4,0,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36157,B05-REF-OBS-2025-52744,52744,2025-02-16T12:00:00Z,0.2,ta,0.3,50,0,0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36158,B05-REF-OBS-2025-52744,52744,2025-02-16T13:00:00Z,0.3,ta,0.2,48,0,0.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36159,B05-REF-OBS-2025-52744,52744,2025-02-16T14:00:00Z,0.3,ta,0.2,48,0.1,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36160,B05-REF-OBS-2025-52744,52744,2025-02-16T15:00:00Z,0.4,ta,0.7,47,0,0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36161,B05-REF-OBS-2025-52744,52744,2025-02-16T16:00:00Z,0.2,ta,-0.2,53,-0.2,0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36162,B05-REF-OBS-2025-52744,52744,2025-02-16T17:00:00Z,-0.4,ta,-0.8,57,-0.8,-0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36163,B05-REF-OBS-2025-52744,52744,2025-02-16T18:00:00Z,-1.3,ta,-1.8,64,-1.8,-0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36164,B05-REF-OBS-2025-52744,52744,2025-02-16T19:00:00Z,-2.5,ta,-2.9,71,-2.9,-1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36165,B05-REF-OBS-2025-52744,52744,2025-02-16T20:00:00Z,-3.5,ta,-3.9,75,-3.9,-2.9,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36166,B05-REF-OBS-2025-52744,52744,2025-02-16T21:00:00Z,-4.3,ta,-4.7,78,-4.7,-4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36167,B05-REF-OBS-2025-52744,52744,2025-02-16T22:00:00Z,-5,ta,-4.8,78,-5.3,-4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36168,B05-REF-OBS-2025-52744,52744,2025-02-16T23:00:00Z,-5.1,ta,-5.4,78,-5.4,-4.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36169,B05-REF-OBS-2025-52744,52744,2025-02-17T00:00:00Z,-5.7,ta,-6.1,81,-6.1,-5.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36170,B05-REF-OBS-2025-52744,52744,2025-02-17T01:00:00Z,-6.3,ta,-6.6,82,-6.6,-6.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36171,B05-REF-OBS-2025-52744,52744,2025-02-17T02:00:00Z,-6.9,ta,-6.9,83,-7,-6.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36172,B05-REF-OBS-2025-52744,52744,2025-02-17T03:00:00Z,-7.1,ta,-7.4,83,-7.4,-7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36173,B05-REF-OBS-2025-52744,52744,2025-02-17T04:00:00Z,-7.4,ta,-7.3,83,-7.5,-7.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36174,B05-REF-OBS-2025-52744,52744,2025-02-17T05:00:00Z,-7.3,ta,-7.4,83,-7.6,-7.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36175,B05-REF-OBS-2025-52744,52744,2025-02-17T06:00:00Z,-7.6,ta,-7.5,84,-7.8,-7.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36176,B05-REF-OBS-2025-52744,52744,2025-02-17T07:00:00Z,-5.8,ta,-4.3,69,-7.5,-4.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36177,B05-REF-OBS-2025-52744,52744,2025-02-17T08:00:00Z,-3.5,ta,-2.8,59,-4.3,-2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36178,B05-REF-OBS-2025-52744,52744,2025-02-17T09:00:00Z,-2.4,ta,-1.8,54,-2.8,-1.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36179,B05-REF-OBS-2025-52744,52744,2025-02-17T10:00:00Z,-1.4,ta,-1,50,-1.9,-1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36180,B05-REF-OBS-2025-52744,52744,2025-02-17T11:00:00Z,-0.5,ta,0.1,44,-1,0.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36181,B05-REF-OBS-2025-52744,52744,2025-02-17T12:00:00Z,0.3,ta,0.4,42,-0.1,0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36182,B05-REF-OBS-2025-52744,52744,2025-02-17T13:00:00Z,0.7,ta,0.7,31,0.5,1.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36183,B05-REF-OBS-2025-52744,52744,2025-02-17T14:00:00Z,0.6,ta,0.4,31,0.3,1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36184,B05-REF-OBS-2025-52744,52744,2025-02-17T15:00:00Z,0.7,ta,0.7,31,0.3,1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36185,B05-REF-OBS-2025-52744,52744,2025-02-17T16:00:00Z,-0.2,ta,-1.1,36,-1.1,0.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36186,B05-REF-OBS-2025-52744,52744,2025-02-17T17:00:00Z,-2.1,ta,-3,52,-3,-1.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36187,B05-REF-OBS-2025-52744,52744,2025-02-17T18:00:00Z,-3.5,ta,-4,56,-4,-3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36188,B05-REF-OBS-2025-52744,52744,2025-02-17T19:00:00Z,-4.6,ta,-5.1,62,-5.1,-4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36189,B05-REF-OBS-2025-52744,52744,2025-02-17T20:00:00Z,-5.6,ta,-6,66,-6,-5.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36190,B05-REF-OBS-2025-52744,52744,2025-02-17T21:00:00Z,-6.3,ta,-6.6,69,-6.6,-6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36191,B05-REF-OBS-2025-52744,52744,2025-02-17T22:00:00Z,-6.9,ta,-7.1,71,-7.2,-6.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36192,B05-REF-OBS-2025-52744,52744,2025-02-17T23:00:00Z,-7.5,ta,-7.6,72,-7.6,-7.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36193,B05-REF-OBS-2025-52744,52744,2025-02-18T00:00:00Z,-7.8,ta,-8.2,74,-8.2,-7.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36194,B05-REF-OBS-2025-52744,52744,2025-02-18T01:00:00Z,-8.7,ta,-9.1,79,-9.1,-8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36195,B05-REF-OBS-2025-52744,52744,2025-02-18T02:00:00Z,-9.4,ta,-9.3,82,-9.5,-9.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36196,B05-REF-OBS-2025-52744,52744,2025-02-18T03:00:00Z,-9.3,ta,-9.5,81,-9.5,-9.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36197,B05-REF-OBS-2025-52744,52744,2025-02-18T04:00:00Z,-9.6,ta,-9.7,83,-9.8,-9.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36198,B05-REF-OBS-2025-52744,52744,2025-02-18T05:00:00Z,-9.6,ta,-9.5,81,-9.7,-9.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36199,B05-REF-OBS-2025-52744,52744,2025-02-18T06:00:00Z,-9.1,ta,-8.5,81,-9.5,-8.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36200,B05-REF-OBS-2025-52744,52744,2025-02-18T07:00:00Z,-7.6,ta,-6.6,76,-8.5,-6.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36201,B05-REF-OBS-2025-52744,52744,2025-02-18T08:00:00Z,-5.7,ta,-4.6,67,-6.6,-4.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36202,B05-REF-OBS-2025-52744,52744,2025-02-18T09:00:00Z,-3.5,ta,-2.8,54,-4.5,-2.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36203,B05-REF-OBS-2025-52744,52744,2025-02-18T10:00:00Z,-2.2,ta,-1.5,48,-2.8,-1.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36204,B05-REF-OBS-2025-52744,52744,2025-02-18T11:00:00Z,-0.8,ta,-0.4,41,-1.5,-0.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36205,B05-REF-OBS-2025-52744,52744,2025-02-18T12:00:00Z,-0.4,ta,-0.2,44,-0.6,-0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36206,B05-REF-OBS-2025-52744,52744,2025-02-18T13:00:00Z,0.2,ta,1.1,41,-0.3,1.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36207,B05-REF-OBS-2025-52744,52744,2025-02-18T14:00:00Z,0.8,ta,0.4,40,0.4,1.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36208,B05-REF-OBS-2025-52744,52744,2025-02-18T15:00:00Z,0.5,ta,0.2,37,0.2,0.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36209,B05-REF-OBS-2025-52744,52744,2025-02-18T16:00:00Z,-0,ta,-0.4,41,-0.4,0.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36210,B05-REF-OBS-2025-52744,52744,2025-02-18T17:00:00Z,-1.4,ta,-2.3,53,-2.3,-0.4,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36211,B05-REF-OBS-2025-52744,52744,2025-02-18T18:00:00Z,-3,ta,-3.6,60,-3.6,-2.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36212,B05-REF-OBS-2025-52744,52744,2025-02-18T19:00:00Z,-4.1,ta,-4.7,65,-4.7,-3.6,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36213,B05-REF-OBS-2025-52744,52744,2025-02-18T20:00:00Z,-5,ta,-5.3,67,-5.3,-4.7,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36214,B05-REF-OBS-2025-52744,52744,2025-02-18T21:00:00Z,-5.8,ta,-6.2,70,-6.3,-5.3,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36215,B05-REF-OBS-2025-52744,52744,2025-02-18T22:00:00Z,-6.5,ta,-6.8,72,-6.9,-6.1,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36216,B05-REF-OBS-2025-52744,52744,2025-02-18T23:00:00Z,-7.2,ta,-7.5,73,-7.5,-6.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36217,B05-REF-OBS-2025-52744,52744,2025-02-19T00:00:00Z,-7.6,ta,-7.8,73,-7.8,-7.5,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36218,B05-REF-OBS-2025-52744,52744,2025-02-19T01:00:00Z,-8,ta,-8.2,75,-8.2,-7.8,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
B05-WX-36219,B05-REF-OBS-2025-52744,52744,2025-02-19T02:00:00Z,-8.3,ta,-8.2,74,-8.4,-8.2,OBS,SRC-B05-HUNGARY-HOURLY-HIST-2026,2026-08-22
