cell_id,projection_id,source_id,dataset_id,dataflow_id,source_version,reference_year,county_code,county_name_hu,settlement_type_code,settlement_type_name_hu,occupancy_code,construction_period_code,construction_period_name_hu,wall_material_code,wall_material_name_hu,floor_area_code,floor_area_name_hu,comfort_code,comfort_name_hu,heating_mode_code,heating_mode_name_hu,heating_fuel_code,heating_fuel_name_hu,combined_heating_fuel_code,combined_heating_fuel_name_hu,heat_pump_code,heat_pump_name_hu,dwelling_count,ksh_observation_status,evidence_status,availability_status,frequency_band,query_id,retrieved_at
WBLCELL-B02-HP-002270,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,11,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002271,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,1091,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002272,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,5,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002273,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,156,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002274,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002275,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,1420,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002276,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,13,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002277,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),0,Nincs hőszivattyús fűtőberendezés,1463,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002278,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002279,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y1981-2000,1981–2000 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),9,Hőszivattyús fűtőberendezéssel való ellátottságról nincs információ,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002280,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,58,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002281,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002282,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,3,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002283,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,55,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002284,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002285,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,46,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002286,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",0,Nincs hőszivattyús fűtőberendezés,1165,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002287,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,10,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002288,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",9,Hőszivattyús fűtőberendezéssel való ellátottságról nincs információ,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002289,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,21,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002290,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002291,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,293,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002292,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002293,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,106,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002294,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,10,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002295,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,487,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002296,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,7,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002297,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y2001-2010,2001–2010 között épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),0,Nincs hőszivattyús fűtőberendezés,182,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002298,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,9,,OBS,RETURNED_POSITIVE,COUNT_5_9,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002299,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,45,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002300,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002301,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,21,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002302,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,24,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002303,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,06-12,"Többféle fűtőanyaggal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002304,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",0,Nincs hőszivattyús fűtőberendezés,710,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002305,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,13,"Hálózati (vezetékes) gázzal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,25,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002306,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,36,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002307,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,14,"Elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,80,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002308,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,15,"Fával, központilag",0,Nincs hőszivattyús fűtőberendezés,112,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002309,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",0,Nincs hőszivattyús fűtőberendezés,84,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002310,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,18,"Hálózati (vezetékes) gázzal és elektromos árammal, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,12,,OBS,RETURNED_POSITIVE,COUNT_10_49,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002311,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",0,Nincs hőszivattyús fűtőberendezés,123,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002312,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,19,"Hálózati (vezetékes) gázzal és fával, központilag",1,Hőszivattyús fűtőberendezéssel ellátott,2,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002313,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),0,Nincs hőszivattyús fűtőberendezés,93,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002314,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_GE2011,2010 után épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,25,Távfűtéssel (távvezetékkel hőközpontból),1,Hőszivattyús fűtőberendezéssel ellátott,4,,OBS,RETURNED_POSITIVE,COUNT_2_4,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002315,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,248,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002316,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,01,"Hálózati (vezetékes) gázzal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002317,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,60,,OBS,RETURNED_POSITIVE,COUNT_50_99,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002318,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,02,"Elektromos árammal, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002319,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",0,Nincs hőszivattyús fűtőberendezés,538,,OBS,RETURNED_POSITIVE,COUNT_100_PLUS,KSH-HP-HU222,2026-08-12
WBLCELL-B02-HP-002320,WBL017_HEAT_PUMP_BASELINE,SRC-B02-KSH-CENSUS-API-2022,DATA-B02-KSH-WBL017,WBL017,V67,2022,HU222,Vas vármegye,EV,Egyéb város(ok),DW_OC,Y_LT1919,1919 előtt épült,TOTAL,Összesen,TOTAL,Összesen,TOTAL,Összesen,,,,,03,"Fával, helyiségenként",1,Hőszivattyús fűtőberendezéssel ellátott,1,,OBS,RETURNED_POSITIVE,COUNT_1,KSH-HP-HU222,2026-08-12
